DistNumber,Year,OnCycle,LnAvgSalary,CycleSwitch,AfterSwitch,AfterCycleSwitch
4838310,2007,0,10.618363,0,1,0
4838310,2008,0,10.550382,0,1,0
4838310,2009,0,10.600333,0,1,0
4838360,2003,0,10.586196,0,0,0
4838360,2004,0,10.557941,0,0,0
4838360,2005,0,10.562548,0,0,0
4838360,2006,0,10.587722,0,0,0
4838360,2007,0,10.57519,0,1,0
4838360,2008,0,10.533296,0,1,0
4838360,2009,0,10.563519,0,1,0
4838400,2003,0,10.717442,0,0,0
4838400,2004,0,10.698132,0,0,0
4838400,2005,0,10.669802,0,0,0
4838400,2006,0,10.703289,0,0,0
4838400,2007,0,10.684109,0,1,0
4838400,2008,0,10.650887,0,1,0
4838400,2009,0,10.681342,0,1,0
4838430,2003,0,10.643182,0,0,0
4838430,2004,0,10.643438,0,0,0
4838430,2005,0,10.611873,0,0,0
4838430,2006,0,10.718348,0,0,0
4838430,2007,0,10.683424,0,1,0
4838430,2008,0,10.616854,0,1,0
4838430,2009,0,10.642958,0,1,0
4838460,2003,0,10.629151,1,0,0
4838460,2004,0,10.617457,1,0,0
4838460,2005,0,10.625137,1,0,0
4838460,2006,0,10.644753,1,0,0
4838460,2007,1,10.617859,1,1,1
4838460,2008,1,10.590264,1,1,1
4838460,2009,1,10.648964,1,1,1
4838490,2003,0,10.607861,0,0,0
4838490,2004,0,10.544341,0,0,0
4838490,2005,0,10.572176,0,0,0
4838490,2006,0,10.609226,0,0,0
4838490,2007,0,10.667192,0,1,0
4838490,2008,0,10.696367,0,1,0
4838490,2009,0,10.769289,0,1,0
4838520,2003,0,10.606037,0,0,0
4838520,2004,0,10.586301,0,0,0
4838520,2005,0,10.568731,0,0,0
4838520,2006,0,10.60637,0,0,0
4838520,2007,0,10.579286,0,1,0
4838520,2008,0,10.560205,0,1,0
4838520,2009,0,10.552427,0,1,0
4838580,2003,0,10.619593,0,0,0
4838580,2004,0,10.611045,0,0,0
4838580,2005,0,10.579672,0,0,0
4838580,2006,0,10.656577,0,0,0
4838580,2007,0,10.664164,0,1,0
4838580,2008,0,10.638688,0,1,0
4838580,2009,0,10.697735,0,1,0
4838610,2003,0,10.619135,1,0,0
4838610,2004,0,10.616508,1,0,0
4838610,2005,0,10.619912,1,0,0
4838610,2006,0,10.719286,1,0,0
4838610,2007,1,10.608768,1,1,1
4838610,2008,1,10.569752,1,1,1
4838610,2009,1,10.622426,1,1,1
4838640,2003,0,10.630567,1,0,0
4838640,2004,0,10.627732,1,0,0
4838640,2005,0,10.603824,1,0,0
4838640,2006,0,10.659916,1,0,0
4838640,2007,1,10.664043,1,1,1
4838640,2008,1,10.649085,1,1,1
4838640,2009,1,10.672467,1,1,1
4838670,2003,0,10.564322,1,0,0
4838670,2004,0,10.41326,1,0,0
4838670,2005,0,10.452037,1,0,0
4838670,2006,0,10.571576,1,0,0
4838670,2007,1,10.610978,1,1,1
4838670,2008,1,10.67637,1,1,1
4838670,2009,1,10.637959,1,1,1
4838700,2003,0,10.695771,0,0,0
4838700,2004,0,10.686268,0,0,0
4838700,2005,0,10.669291,0,0,0
4838700,2006,0,10.696309,0,0,0
4838700,2007,0,10.686512,0,1,0
4838700,2008,0,10.671325,0,1,0
4838700,2009,0,10.682149,0,1,0
4838730,2003,0,10.898258,0,0,0
4838730,2004,0,10.887377,0,0,0
4838730,2005,0,10.843958,0,0,0
4838730,2006,0,10.8634,0,0,0
4838730,2007,0,10.836779,0,1,0
4838730,2008,0,10.79179,0,1,0
4838730,2009,0,10.82069,0,1,0
4838760,2003,0,10.686323,0,0,0
4838760,2004,0,10.638668,0,0,0
4838760,2005,0,10.625832,0,0,0
4838760,2006,0,10.651372,0,0,0
4838760,2007,0,10.675079,0,1,0
4838760,2008,0,10.660642,0,1,0
4838760,2009,0,10.697975,0,1,0
4838790,2003,0,10.767369,0,0,0
4838790,2004,0,10.755351,0,0,0
4838790,2005,0,10.74083,0,0,0
4838790,2006,0,10.76203,0,0,0
4838790,2007,0,10.74095,0,1,0
4838790,2008,0,10.705175,0,1,0
4838790,2009,0,10.738628,0,1,0
4838820,2003,0,10.64661,0,0,0
4838820,2004,0,10.626211,0,0,0
4838820,2005,0,10.619159,0,0,0
4838820,2006,0,10.635695,0,0,0
4838820,2007,0,10.636441,0,1,0
4838820,2008,0,10.633039,0,1,0
4838820,2009,0,10.669541,0,1,0
4838850,2003,0,10.751161,0,0,0
4838850,2004,0,10.739295,0,0,0
4838850,2005,0,10.777985,0,0,0
4838850,2006,0,10.812932,0,0,0
4838850,2007,0,10.795873,0,1,0
4838850,2008,0,10.752676,0,1,0
4838850,2009,0,10.790114,0,1,0
4838900,2003,0,10.808695,0,0,0
4838900,2004,0,10.769501,0,0,0
4838900,2005,0,10.718562,0,0,0
4838900,2006,0,10.765774,0,0,0
4838900,2007,0,10.759456,0,1,0
4838900,2008,0,10.721901,0,1,0
4838900,2009,0,10.736733,0,1,0
4838910,2003,0,10.787943,1,0,0
4838910,2004,0,10.798005,1,0,0
4838910,2005,0,10.811416,1,0,0
4838910,2006,0,10.849257,1,0,0
4838910,2007,1,10.825413,1,1,1
4838910,2008,1,10.801838,1,1,1
4838910,2009,1,10.847923,1,1,1
4838970,2003,0,10.772853,0,0,0
4838970,2004,0,10.769932,0,0,0
4838970,2005,0,10.726926,0,0,0
4838970,2006,0,10.756648,0,0,0
4838970,2007,0,10.730779,0,1,0
4838970,2008,0,10.73134,0,1,0
4838970,2009,0,10.759257,0,1,0
4839000,2003,0,10.651329,0,0,0
4839000,2004,0,10.605354,0,0,0
4839000,2005,0,10.606333,0,0,0
4839000,2006,0,10.657426,0,0,0
4839000,2007,0,10.673483,0,1,0
4839000,2008,0,10.692604,0,1,0
4839000,2009,0,10.715832,0,1,0
4839030,2003,0,10.626089,0,0,0
4839030,2004,0,10.585235,0,0,0
4839030,2005,0,10.551705,0,0,0
4839030,2006,0,10.604163,0,0,0
4839030,2007,0,10.622085,0,1,0
4839030,2008,0,10.608119,0,1,0
4839030,2009,0,10.630151,0,1,0
4839060,2003,0,10.681847,1,0,0
4839060,2004,0,10.669531,1,0,0
4839060,2005,0,10.72114,1,0,0
4839060,2006,0,10.68633,1,0,0
4839060,2007,1,10.573004,1,1,1
4839060,2008,1,10.668211,1,1,1
4839060,2009,1,10.691325,1,1,1
4839120,2003,0,10.752863,0,0,0
4839120,2004,0,10.739444,0,0,0
4839120,2005,0,10.693094,0,0,0
4839120,2006,0,10.733853,0,0,0
4839120,2007,0,10.727057,0,1,0
4839120,2008,0,10.701198,0,1,0
4839120,2009,0,10.714736,0,1,0
4839150,2003,0,10.677459,0,0,0
4839150,2004,0,10.634368,0,0,0
4839150,2005,0,10.59276,0,0,0
4839150,2006,0,10.612909,0,0,0
4839150,2007,0,10.616446,0,1,0
4839150,2008,0,10.606981,0,1,0
4839150,2009,0,10.645431,0,1,0
4839180,2003,0,10.664343,0,0,0
4839180,2004,0,10.657857,0,0,0
4839180,2005,0,10.632726,0,0,0
4839180,2006,0,10.676689,0,0,0
4839180,2007,0,10.708188,0,1,0
4839180,2008,0,10.744688,0,1,0
4839180,2009,0,10.766093,0,1,0
4839210,2003,0,10.643461,0,0,0
4839210,2004,0,10.614382,0,0,0
4839210,2005,0,10.622568,0,0,0
4839210,2006,0,10.673357,0,0,0
4839210,2007,0,10.625043,0,1,0
4839210,2008,0,10.54592,0,1,0
4839210,2009,0,10.605181,0,1,0
4839270,2003,0,10.744346,0,0,0
4839270,2004,0,10.732377,0,0,0
4839270,2005,0,10.70831,0,0,0
4839270,2006,0,10.72613,0,0,0
4839270,2007,0,10.718681,0,1,0
4839270,2008,0,10.72911,0,1,0
4839270,2009,0,10.774605,0,1,0
4839300,2003,0,10.696909,0,0,0
4839300,2004,0,10.698929,0,0,0
4839300,2005,0,10.676044,0,0,0
4839300,2006,0,10.767898,0,0,0
4839300,2007,0,10.776637,0,1,0
4839300,2008,0,10.738807,0,1,0
4839300,2009,0,10.772326,0,1,0
4839330,2003,0,10.67727,0,0,0
4839330,2004,0,10.666824,0,0,0
4839330,2005,0,10.633494,0,0,0
4839330,2006,0,10.671416,0,0,0
4839330,2007,0,10.642092,0,1,0
4839330,2008,0,10.648516,0,1,0
4839330,2009,0,10.64694,0,1,0
4839360,2003,0,10.761978,0,0,0
4839360,2004,0,10.752331,0,0,0
4839360,2005,0,10.732102,0,0,0
4839360,2006,0,10.699853,0,0,0
4839360,2007,0,10.680777,0,1,0
4839360,2008,0,10.672298,0,1,0
4839360,2009,0,10.711994,0,1,0
4839390,2003,0,10.657045,1,0,0
4839390,2004,0,10.669398,1,0,0
4839390,2005,0,10.643044,1,0,0
4839390,2006,0,10.694965,1,0,0
4839390,2007,1,10.652446,1,1,1
4839390,2008,1,10.636865,1,1,1
4839390,2009,1,10.666772,1,1,1
4839450,2003,0,10.554852,0,0,0
4839450,2004,0,10.529821,0,0,0
4839450,2005,0,10.422757,0,0,0
4839450,2006,0,10.616864,0,0,0
4839450,2007,0,10.576504,0,1,0
4839450,2008,0,10.558596,0,1,0
4839450,2009,0,10.577088,0,1,0
4839480,2003,0,10.750734,0,0,0
4839480,2004,0,10.740801,0,0,0
4839480,2005,0,10.717783,0,0,0
4839480,2006,0,10.779552,0,0,0
4839480,2007,0,10.796147,0,1,0
4839480,2008,0,10.801818,0,1,0
4839480,2009,0,10.825291,0,1,0
4839510,2003,0,10.697386,0,0,0
4839510,2004,0,10.62972,0,0,0
4839510,2005,0,10.625298,0,0,0
4839510,2006,0,10.718042,0,0,0
4839510,2007,0,10.701185,0,1,0
4839510,2008,0,10.650933,0,1,0
4839510,2009,0,10.666411,0,1,0
4839540,2003,0,10.722484,0,0,0
4839540,2004,0,10.713995,0,0,0
4839540,2005,0,10.666217,0,0,0
4839540,2006,0,10.68957,0,0,0
4839540,2007,0,10.689309,0,1,0
4839540,2008,0,10.70239,0,1,0
4839540,2009,0,10.745234,0,1,0
4839570,2003,0,10.690752,0,0,0
4839570,2004,0,10.672652,0,0,0
4839570,2005,0,10.629032,0,0,0
4839570,2006,0,10.658796,0,0,0
4839570,2007,0,10.67033,0,1,0
4839570,2008,0,10.648919,0,1,0
4839570,2009,0,10.685408,0,1,0
4839600,2003,0,10.664288,0,0,0
4839600,2004,0,10.645748,0,0,0
4839600,2005,0,10.631717,0,0,0
4839600,2006,0,10.654854,0,0,0
4839600,2007,0,10.649641,0,1,0
4839600,2008,0,10.717369,0,1,0
4839600,2009,0,10.754489,0,1,0
4839630,2003,0,10.78327,0,0,0
4839630,2004,0,10.770147,0,0,0
4839630,2005,0,10.74901,0,0,0
4839630,2006,0,10.757866,0,0,0
4839630,2007,0,10.764934,0,1,0
4839630,2008,0,10.751307,0,1,0
4839630,2009,0,10.775572,0,1,0
4839690,2003,0,10.693278,0,0,0
4839690,2004,0,10.674789,0,0,0
4839690,2005,0,10.671869,0,0,0
4839690,2006,0,10.725176,0,0,0
4839690,2007,0,10.741261,0,1,0
4839690,2008,0,10.739609,0,1,0
4839690,2009,0,10.749384,0,1,0
4839750,2003,0,10.801642,0,0,0
4839750,2004,0,10.782861,0,0,0
4839750,2005,0,10.768721,0,0,0
4839750,2006,0,10.800172,0,0,0
4839750,2007,0,10.789332,0,1,0
4839750,2008,0,10.782741,0,1,0
4839750,2009,0,10.81968,0,1,0
4839780,2003,0,10.631019,0,0,0
4839780,2004,0,10.610202,0,0,0
4839780,2005,0,10.613064,0,0,0
4839780,2006,0,10.663244,0,0,0
4839780,2007,0,10.658274,0,1,0
4839780,2008,0,10.652684,0,1,0
4839780,2009,0,10.666393,0,1,0
4839870,2003,0,10.606732,0,0,0
4839870,2004,0,10.579569,0,0,0
4839870,2005,0,10.570709,0,0,0
4839870,2006,0,10.633399,0,0,0
4839870,2007,0,10.612272,0,1,0
4839870,2008,0,10.601896,0,1,0
4839870,2009,0,10.633261,0,1,0
4839900,2003,0,10.700975,0,0,0
4839900,2004,0,10.660427,0,0,0
4839900,2005,0,10.623371,0,0,0
4839900,2006,0,10.688242,0,0,0
4839900,2007,0,10.660426,0,1,0
4839900,2008,0,10.656129,0,1,0
4839900,2009,0,10.672486,0,1,0
4839930,2003,0,10.745077,0,0,0
4839930,2004,0,10.724984,0,0,0
4839930,2005,0,10.724606,0,0,0
4839930,2006,0,10.792489,0,0,0
4839930,2007,0,10.772154,0,1,0
4839930,2008,0,10.759051,0,1,0
4839930,2009,0,10.795928,0,1,0
4839960,2003,0,10.692454,0,0,0
4839960,2004,0,10.672626,0,0,0
4839960,2005,0,10.629484,0,0,0
4839960,2006,0,10.644575,0,0,0
4839960,2007,0,10.723751,0,1,0
4839960,2008,0,10.704031,0,1,0
4839960,2009,0,10.744966,0,1,0
4839990,2003,0,10.778453,0,0,0
4839990,2004,0,10.755643,0,0,0
4839990,2005,0,10.711037,0,0,0
4839990,2006,0,10.768477,0,0,0
4839990,2007,0,10.780137,0,1,0
4839990,2008,0,10.793701,0,1,0
4839990,2009,0,10.7994,0,1,0
4840020,2003,0,10.664725,0,0,0
4840020,2004,0,10.599432,0,0,0
4840020,2005,0,10.642702,0,0,0
4840020,2006,0,10.702669,0,0,0
4840020,2007,0,10.717952,0,1,0
4840020,2008,0,10.696458,0,1,0
4840020,2009,0,10.716658,0,1,0
4840080,2003,0,10.716092,0,0,0
4840080,2004,0,10.675027,0,0,0
4840080,2005,0,10.666678,0,0,0
4840080,2006,0,10.7245,0,0,0
4840080,2007,0,10.736751,0,1,0
4840080,2008,0,10.723927,0,1,0
4840080,2009,0,10.757782,0,1,0
4840110,2003,0,10.652243,0,0,0
4840110,2004,0,10.655011,0,0,0
4840110,2005,0,10.610382,0,0,0
4840110,2006,0,10.647829,0,0,0
4840110,2007,0,10.640663,0,1,0
4840110,2008,0,10.620595,0,1,0
4840110,2009,0,10.653923,0,1,0
4840170,2003,0,10.675434,1,0,0
4840170,2004,0,10.588516,1,0,0
4840170,2005,0,10.580566,1,0,0
4840170,2006,0,10.658971,1,0,0
4840170,2007,1,10.609352,1,1,1
4840170,2008,1,10.53715,1,1,1
4840170,2009,1,10.560803,1,1,1
4840200,2003,0,10.580832,1,0,0
4840200,2004,0,10.67051,1,0,0
4840200,2005,0,10.667499,1,0,0
4840200,2006,0,10.597142,1,0,0
4840200,2007,1,10.521083,1,1,1
4840200,2008,1,10.427684,1,1,1
4840200,2009,1,10.393352,1,1,1
4840230,2003,0,10.690033,0,0,0
4840230,2004,0,10.656838,0,0,0
4840230,2005,0,10.665806,0,0,0
4840230,2006,0,10.725082,0,0,0
4840230,2007,0,10.717268,0,1,0
4840230,2008,0,10.708355,0,1,0
4840230,2009,0,10.721608,0,1,0
4840290,2003,0,10.654426,0,0,0
4840290,2004,0,10.61743,0,0,0
4840290,2005,0,10.607938,0,0,0
4840290,2006,0,10.674952,0,0,0
4840290,2007,0,10.662044,0,1,0
4840290,2008,0,10.632436,0,1,0
4840290,2009,0,10.65894,0,1,0
4840320,2003,0,10.629803,1,0,0
4840320,2004,0,10.593874,1,0,0
4840320,2005,0,10.543213,1,0,0
4840320,2006,0,10.595684,1,0,0
4840320,2007,1,10.607927,1,1,1
4840320,2008,1,10.568801,1,1,1
4840320,2009,1,10.6212,1,1,1
4840350,2003,0,10.725727,0,0,0
4840350,2004,0,10.71166,0,0,0
4840350,2005,0,10.697057,0,0,0
4840350,2006,0,10.733969,0,0,0
4840350,2007,0,10.705143,0,1,0
4840350,2008,0,10.65766,0,1,0
4840350,2009,0,10.693547,0,1,0
4840380,2003,0,10.668108,1,0,0
4840380,2004,0,10.66155,1,0,0
4840380,2005,0,10.670695,1,0,0
4840380,2006,0,10.71494,1,0,0
4840380,2007,1,10.660861,1,1,1
4840380,2008,1,10.649867,1,1,1
4840380,2009,1,10.653564,1,1,1
4840410,2003,0,10.644382,1,0,0
4840410,2004,0,10.645096,1,0,0
4840410,2005,0,10.625538,1,0,0
4840410,2006,0,10.677252,1,0,0
4840410,2007,1,10.655339,1,1,1
4840410,2008,1,10.688074,1,1,1
4840410,2009,1,10.713629,1,1,1
4840440,2003,0,10.675758,0,0,0
4840440,2004,0,10.645015,0,0,0
4840440,2005,0,10.599391,0,0,0
4840440,2006,0,10.660289,0,0,0
4840440,2007,0,10.661077,0,1,0
4840440,2008,0,10.630432,0,1,0
4840440,2009,0,10.664109,0,1,0
4840470,2003,0,10.487424,1,0,0
4840470,2004,0,10.474286,1,0,0
4840470,2005,0,10.50036,1,0,0
4840470,2006,0,10.626864,1,0,0
4840470,2007,1,10.647417,1,1,1
4840470,2008,1,10.70095,1,1,1
4840470,2009,1,10.828824,1,1,1
4840500,2003,0,10.693039,1,0,0
4840500,2004,0,10.663525,1,0,0
4840500,2005,0,10.618325,1,0,0
4840500,2006,0,10.649162,1,0,0
4840500,2007,1,10.661922,1,1,1
4840500,2008,1,10.632918,1,1,1
4840500,2009,1,10.664957,1,1,1
4840550,2003,0,10.707254,0,0,0
4840550,2004,0,10.676606,0,0,0
4840550,2005,0,10.650941,0,0,0
4840550,2006,0,10.67375,0,0,0
4840550,2007,0,10.653152,0,1,0
4840550,2008,0,10.632461,0,1,0
4840550,2009,0,10.676886,0,1,0
4840590,2003,0,10.604646,0,0,0
4840590,2004,0,10.595531,0,0,0
4840590,2005,0,10.574343,0,0,0
4840590,2006,0,10.630329,0,0,0
4840590,2007,0,10.587167,0,1,0
4840590,2008,0,10.588048,0,1,0
4840590,2009,0,10.62989,0,1,0
4840620,2003,0,10.677109,0,0,0
4840620,2004,0,10.625686,0,0,0
4840620,2005,0,10.616117,0,0,0
4840620,2006,0,10.645308,0,0,0
4840620,2007,0,10.625343,0,1,0
4840620,2008,0,10.624833,0,1,0
4840620,2009,0,10.542241,0,1,0
4840650,2003,0,10.730754,0,0,0
4840650,2004,0,10.703191,0,0,0
4840650,2005,0,10.697082,0,0,0
4840650,2006,0,10.759579,0,0,0
4840650,2007,0,10.708097,0,1,0
4840650,2008,0,10.718764,0,1,0
4840650,2009,0,10.770064,0,1,0
4840680,2003,0,10.831502,0,0,0
4840680,2004,0,10.816017,0,0,0
4840680,2005,0,10.754474,0,0,0
4840680,2006,0,10.800129,0,0,0
4840680,2007,0,10.808911,0,1,0
4840680,2008,0,10.790761,0,1,0
4840680,2009,0,10.83905,0,1,0
4840710,2003,0,10.733155,0,0,0
4840710,2004,0,10.733347,0,0,0
4840710,2005,0,10.740401,0,0,0
4840710,2006,0,10.774285,0,0,0
4840710,2007,0,10.789141,0,1,0
4840710,2008,0,10.7672,0,1,0
4840710,2009,0,10.785604,0,1,0
4840740,2003,0,10.737179,0,0,0
4840740,2004,0,10.731655,0,0,0
4840740,2005,0,10.698697,0,0,0
4840740,2006,0,10.760839,0,0,0
4840740,2007,0,10.739433,0,1,0
4840740,2008,0,10.715173,0,1,0
4840740,2009,0,10.748811,0,1,0
4840770,2003,0,10.630086,0,0,0
4840770,2004,0,10.592015,0,0,0
4840770,2005,0,10.597085,0,0,0
4840770,2006,0,10.663195,0,0,0
4840770,2007,0,10.634583,0,1,0
4840770,2008,0,10.593028,0,1,0
4840770,2009,0,10.597733,0,1,0
4840800,2003,0,10.749379,0,0,0
4840800,2004,0,10.741443,0,0,0
4840800,2005,0,10.703107,0,0,0
4840800,2006,0,10.692825,0,0,0
4840800,2007,0,10.666807,0,1,0
4840800,2008,0,10.66658,0,1,0
4840800,2009,0,10.674649,0,1,0
4840890,2003,0,10.588233,1,0,0
4840890,2004,0,10.559215,1,0,0
4840890,2005,0,10.508352,1,0,0
4840890,2006,0,10.603873,1,0,0
4840890,2007,1,10.491433,1,1,1
4840890,2008,1,10.44427,1,1,1
4840890,2009,1,10.476096,1,1,1
4840920,2003,0,10.760689,0,0,0
4840920,2004,0,10.71072,0,0,0
4840920,2005,0,10.679239,0,0,0
4840920,2006,0,10.712936,0,0,0
4840920,2007,0,10.721117,0,1,0
4840920,2008,0,10.721681,0,1,0
4840920,2009,0,10.739285,0,1,0
4840950,2003,0,10.77219,0,0,0
4840950,2004,0,10.766355,0,0,0
4840950,2005,0,10.751604,0,0,0
4840950,2006,0,10.813594,0,0,0
4840950,2007,0,10.823137,0,1,0
4840950,2008,0,10.829412,0,1,0
4840950,2009,0,10.859394,0,1,0
4841010,2003,0,10.690006,0,0,0
4841010,2004,0,10.679864,0,0,0
4841010,2005,0,10.652736,0,0,0
4841010,2006,0,10.760906,0,0,0
4841010,2007,0,10.759193,0,1,0
4841010,2008,0,10.751927,0,1,0
4841010,2009,0,10.752437,0,1,0
4841070,2003,0,10.699552,0,0,0
4841070,2004,0,10.692451,0,0,0
4841070,2005,0,10.689091,0,0,0
4841070,2006,0,10.736345,0,0,0
4841070,2007,0,10.749627,0,1,0
4841070,2008,0,10.742962,0,1,0
4841070,2009,0,10.746823,0,1,0
4841100,2003,0,10.836324,0,0,0
4841100,2004,0,10.824903,0,0,0
4841100,2005,0,10.811526,0,0,0
4841100,2006,0,10.828142,0,0,0
4841100,2007,0,10.836272,0,1,0
4841100,2008,0,10.825899,0,1,0
4841100,2009,0,10.839012,0,1,0
4841130,2003,0,10.496486,1,0,0
4841130,2004,0,10.51165,1,0,0
4841130,2005,0,10.522164,1,0,0
4841130,2006,0,10.585634,1,0,0
4841130,2007,1,10.561308,1,1,1
4841130,2008,1,10.549596,1,1,1
4841130,2009,1,10.58813,1,1,1
4841190,2003,0,10.655447,0,0,0
4841190,2004,0,10.613654,0,0,0
4841190,2005,0,10.58922,0,0,0
4841190,2006,0,10.631712,0,0,0
4841190,2007,0,10.621056,0,1,0
4841190,2008,0,10.601672,0,1,0
4841190,2009,0,10.638501,0,1,0
4841220,2003,0,10.790813,1,0,0
4841220,2004,0,10.786026,1,0,0
4841220,2005,0,10.753957,1,0,0
4841220,2006,0,10.79961,1,0,0
4841220,2007,1,10.753288,1,1,1
4841220,2008,1,10.75869,1,1,1
4841220,2009,1,10.793228,1,1,1
4841250,2003,0,10.668135,0,0,0
4841250,2004,0,10.668682,0,0,0
4841250,2005,0,10.639783,0,0,0
4841250,2006,0,10.714304,0,0,0
4841250,2007,0,10.680895,0,1,0
4841250,2008,0,10.637249,0,1,0
4841250,2009,0,10.627477,0,1,0
4841280,2003,0,10.709764,0,0,0
4841280,2004,0,10.642895,0,0,0
4841280,2005,0,10.59736,0,0,0
4841280,2006,0,10.677423,0,0,0
4841280,2007,0,10.697932,0,1,0
4841280,2008,0,10.704345,0,1,0
4841280,2009,0,10.747194,0,1,0
4841340,2003,0,10.62259,1,0,0
4841340,2004,0,10.609443,1,0,0
4841340,2005,0,10.597525,1,0,0
4841340,2006,0,10.636892,1,0,0
4841340,2007,1,10.624517,1,1,1
4841340,2008,1,10.543471,1,1,1
4841340,2009,1,10.576934,1,1,1
4841350,2003,0,10.804593,0,0,0
4841350,2004,0,10.817161,0,0,0
4841350,2005,0,10.762171,0,0,0
4841350,2006,0,10.799566,0,0,0
4841350,2007,0,10.790606,0,1,0
4841350,2008,0,10.77298,0,1,0
4841350,2009,0,10.780087,0,1,0
4841400,2003,0,10.630821,0,0,0
4841400,2004,0,10.60476,0,0,0
4841400,2005,0,10.576842,0,0,0
4841400,2006,0,10.642173,0,0,0
4841400,2007,0,10.630384,0,1,0
4841400,2008,0,10.635712,0,1,0
4841400,2009,0,10.645934,0,1,0
4841430,2003,0,10.734863,0,0,0
4841430,2004,0,10.73183,0,0,0
4841430,2005,0,10.725621,0,0,0
4841430,2006,0,10.769348,0,0,0
4841430,2007,0,10.754323,0,1,0
4841430,2008,0,10.781993,0,1,0
4841430,2009,0,10.806616,0,1,0
4841460,2003,0,10.587584,1,0,0
4841460,2004,0,10.528511,1,0,0
4841460,2005,0,10.538473,1,0,0
4841460,2006,0,10.609252,1,0,0
4841460,2007,1,10.497422,1,1,1
4841460,2008,1,10.539694,1,1,1
4841460,2009,1,10.501976,1,1,1
4841520,2003,0,10.700079,0,0,0
4841520,2004,0,10.681331,0,0,0
4841520,2005,0,10.650055,0,0,0
4841520,2006,0,10.691766,0,0,0
4841520,2007,0,10.66875,0,1,0
4841520,2008,0,10.678353,0,1,0
4841520,2009,0,10.711335,0,1,0
4841550,2003,0,10.71404,0,0,0
4841550,2004,0,10.721394,0,0,0
4841550,2005,0,10.647862,0,0,0
4841550,2006,0,10.668017,0,0,0
4841550,2007,0,10.662983,0,1,0
4841550,2008,0,10.641154,0,1,0
4841550,2009,0,10.65656,0,1,0
4841580,2003,0,10.676785,0,0,0
4841580,2004,0,10.680755,0,0,0
4841580,2005,0,10.679796,0,0,0
4841580,2006,0,10.696358,0,0,0
4841580,2007,0,10.654611,0,1,0
4841580,2008,0,10.705444,0,1,0
4841580,2009,0,10.748327,0,1,0
4841610,2003,0,10.62259,0,0,0
4841610,2004,0,10.587222,0,0,0
4841610,2005,0,10.591516,0,0,0
4841610,2006,0,10.657999,0,0,0
4841610,2007,0,10.63701,0,1,0
4841610,2008,0,10.646472,0,1,0
4841610,2009,0,10.664869,0,1,0
4841670,2003,0,10.702056,0,0,0
4841670,2004,0,10.675448,0,0,0
4841670,2005,0,10.671181,0,0,0
4841670,2006,0,10.71661,0,0,0
4841670,2007,0,10.675008,0,1,0
4841670,2008,0,10.73594,0,1,0
4841670,2009,0,10.769805,0,1,0
4841700,2003,0,10.609364,0,0,0
4841700,2004,0,10.626598,0,0,0
4841700,2005,0,10.64666,0,0,0
4841700,2006,0,10.696453,0,0,0
4841700,2007,0,10.621935,0,1,0
4841700,2008,0,10.623666,0,1,0
4841700,2009,0,10.626067,0,1,0
4841760,2003,0,10.805401,0,0,0
4841760,2004,0,10.795275,0,0,0
4841760,2005,0,10.745959,0,0,0
4841760,2006,0,10.795752,0,0,0
4841760,2007,0,10.738741,0,1,0
4841760,2008,0,10.719206,0,1,0
4841760,2009,0,10.712066,0,1,0
4841790,2003,0,10.639462,1,0,0
4841790,2004,0,10.584283,1,0,0
4841790,2005,0,10.533565,1,0,0
4841790,2006,0,10.546762,1,0,0
4841790,2007,1,10.5387,1,1,1
4841790,2008,1,10.6011,1,1,1
4841790,2009,1,10.616735,1,1,1
4841820,2003,0,10.707019,0,0,0
4841820,2004,0,10.673127,0,0,0
4841820,2005,0,10.627007,0,0,0
4841820,2006,0,10.684608,0,0,0
4841820,2007,0,10.660064,0,1,0
4841820,2008,0,10.642277,0,1,0
4841820,2009,0,10.646583,0,1,0
4841850,2003,0,10.777867,0,0,0
4841850,2004,0,10.735879,0,0,0
4841850,2005,0,10.754638,0,0,0
4841850,2006,0,10.764094,0,0,0
4841850,2007,0,10.834487,0,1,0
4841850,2008,0,10.860785,0,1,0
4841850,2009,0,10.86378,0,1,0
4841880,2003,0,10.795116,0,0,0
4841880,2004,0,10.785932,0,0,0
4841880,2005,0,10.766449,0,0,0
4841880,2006,0,10.789741,0,0,0
4841880,2007,0,10.80939,0,1,0
4841880,2008,0,10.837363,0,1,0
4841880,2009,0,10.832888,0,1,0
4841910,2003,0,10.674649,0,0,0
4841910,2004,0,10.672256,0,0,0
4841910,2005,0,10.595682,0,0,0
4841910,2006,0,10.6724,0,0,0
4841910,2007,0,10.659097,0,1,0
4841910,2008,0,10.641608,0,1,0
4841910,2009,0,10.707693,0,1,0
4841970,2003,0,10.807984,0,0,0
4841970,2004,0,10.819125,0,0,0
4841970,2005,0,10.79136,0,0,0
4841970,2006,0,10.806186,0,0,0
4841970,2007,0,10.788291,0,1,0
4841970,2008,0,10.791297,0,1,0
4841970,2009,0,10.80512,0,1,0
4842000,2003,0,10.661989,1,0,0
4842000,2004,0,10.527289,1,0,0
4842000,2005,0,10.524265,1,0,0
4842000,2006,0,10.564267,1,0,0
4842000,2007,1,10.568034,1,1,1
4842000,2008,1,10.598583,1,1,1
4842000,2009,1,10.616578,1,1,1
4842030,2003,0,10.666609,0,0,0
